"","BOTTOM_DEPTH","CRUISE","DAY","DIS_PERVOLM2","DIS_PERVOLM3","EST_NUM_PERM2","EST_NUM_PERM3","FOCI_ID","GEAR_NAME","GEOGRAPHIC_AREA","GMT_DATE_TIME_TXT","HAUL_ID","HAUL_NAME","HAUL_PERFORMANCE","LAT","LON","MAX_GEAR_DEPTH","MESH","MIN_GEAR_DEPTH","MONTH","NET","SEX","SEX_NAME","SIZE_NAME","SPECIMEN_FORM","STAGE","STAGE_NAME","STATION_NAME","TAXON_NAME","TAXON_SIZE","VOLUME_FILTERED","YEAR","ZOOP_COPEPOD_NAUPLII","ZOOP_EUPHAUSIID_EGG","weight_mean","sd","total_WW_m2","mean_DW_mg_m2","mg_C_m2","total_WW_m3","mean_DW_mg_m3","mg_C_m3","bsregion"
"7488",72,"DY13-05",8,128.9574,1.9539,7.161,0.1085,"DY13-05 41 2 20BON 1 4185#23#999#999","20BON","BS","2013-05-08 00:53","DY13-05 41 2 20BON 1",2,"GOOD",57.509,-167.9878,66,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","41","Calanus marshallae",999,9.21236,2013,NA,NA,0.493102857603848,0.0778181501067857,3.53110956330116,0.458701486647763,0.183480594659105,0.0535016600500176,0.00557469025553044,0.00222987610221218,"3"
"7489",103,"DY16-07",25,99.7332,1.0724,2553.194,27.4537,"DY16-07 74 1 20BON 1 4185#23#999#999","20BON","BS","2016-05-25 23:10","DY16-07 74 1 20BON 1",1,"GOOD",55.8212,-165.3435,93,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","74","Calanus marshallae",999,23.312,2016,NA,NA,0.493102857603848,0.0778181501067857,1258.987257417,222.823953495083,89.1295813980333,13.5374979217988,1.8874461906826,0.754978476273041,"3"
"7490",103,"DY16-07",25,99.7332,1.0724,3191.49,34.3171,"DY16-07 74 1 20BON 1 4185#24#999#999","20BON","BS","2016-05-25 23:10","DY16-07 74 1 20BON 1",1,"GOOD",55.8212,-165.3435,93,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","74","Calanus marshallae",999,23.312,2016,NA,NA,1.28108646212632,0.163979799162647,4088.57463301154,769.903309232186,307.961323692874,43.9631722294353,6.52152126953071,2.60860850781228,"3"
"7491",65,"DY14-08",8,20.8572,0.4011,11.3776,0.2188,"DY14-08 94 2 20BON 1 4185#24#999#999","20BON","BS","2014-09-08 20:52","DY14-08 94 2 20BON 1",2,"GOOD",58.4905,-169.002,52,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","94","Calanus marshallae",999,13.71377,2014,NA,NA,1.28108646212632,0.163979799162647,14.5756893314885,2.04011318905215,0.816045275620862,0.280301717913239,0.0318665431658241,0.0127466172663296,"6"
"7492",103,"DY16-07",25,99.7332,1.0724,1021.279,10.9815,"DY16-07 74 1 20BON 1 4185#0#1#999","20BON","BS","2016-05-25 23:10","DY16-07 74 1 20BON 1",1,"GOOD",55.8212,-165.3435,93,153,0,5,1,1,"MALE","NOT DETERMINED","G",0,"ADULT","74","Calanus marshallae",999,23.312,2016,NA,NA,1.39403719141276,0.238241938468224,1423.70090880883,253.611938842044,101.444775536818,15.3086194174992,2.14823903499952,0.859295613999807,"3"
"7493",103,"DY16-07",25,99.7332,1.0724,1659.576,17.8449,"DY16-07 74 1 20BON 1 4185#22#999#999","20BON","BS","2016-05-25 23:10","DY16-07 74 1 20BON 1",1,"GOOD",55.8212,-165.3435,93,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","74","Calanus marshallae",999,23.312,2016,NA,NA,0.207782139885689,0.033859585789125,344.830252582932,57.0092149452396,22.8036859780959,3.70785150804613,0.48290050949814,0.193160203799256,"3"
"7494",72,"DY17-04",29,21.2768,0.3488,35.4654,0.5814,"DY17-04 20 2 20BON 1 4185#22#999#999","20BON","BS","2017-04-29 04:29","DY17-04 20 2 20BON 1",2,"GOOD",57.5048,-167.3369,61,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","20","Calanus marshallae",999,8.6,2017,NA,NA,0.207782139885689,0.033859585789125,7.36907670390191,0.995056910872934,0.398022764349174,0.120804536129539,0.0131387290663943,0.00525549162655771,"3"
"7495",70,"DY18-05",3,33.2511,0.5451,864.4554,14.1714,"DY18-05 18 2 20BON 1 4185#22#999#999","20BON","BS","2018-05-03 00:54","DY18-05 18 2 20BON 1",2,"GOOD",57.4975,-167.35,61,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","18","Calanus marshallae",999,11.00808,2018,NA,NA,0.207782139885689,0.033859585789125,179.618392847739,28.6934237425994,11.4773694970398,2.94456381717605,0.378867898330089,0.151547159332035,"3"
"7496",70,"DY18-05",3,33.2511,0.5451,7.3871,0.1211,"DY18-05 18 2 20BON 1 4185#0#1#999","20BON","BS","2018-05-03 00:54","DY18-05 18 2 20BON 1",2,"GOOD",57.4975,-167.35,61,153,0,5,1,1,"MALE","NOT DETERMINED","G",0,"ADULT","18","Calanus marshallae",999,11.00808,2018,NA,NA,1.39403719141276,0.238241938468224,10.2978921366852,1.41524753170318,0.566099012681273,0.168817903880085,0.0186869250168002,0.00747477000672009,"3"
"7497",70,"DY18-05",1,48.2862,0.6998,66.3918,0.9622,"DY18-05 2 3 20BON 1 4185#0#2#999","20BON","BS","2018-05-01 05:33","DY18-05 2 3 20BON 1",3,"GOOD",56.944,-163.8282,69,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","2","Calanus marshallae",999,11.43254,2018,NA,NA,1.83955356985089,0.240161339042795,122.131272698827,19.1179534592501,7.64718138370003,1.77001844491053,0.22172301636798,0.0886892065471922,"3"
"7498",70,"DY18-05",3,33.2511,0.5451,51.7219,0.8479,"DY18-05 18 2 20BON 1 4185#0#2#999","20BON","BS","2018-05-03 00:54","DY18-05 18 2 20BON 1",2,"GOOD",57.4975,-167.35,61,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","18","Calanus marshallae",999,11.00808,2018,NA,NA,1.83955356985089,0.240161339042795,95.145205784471,14.6992122172754,5.87968488691014,1.55975747187657,0.194088362888498,0.0776353451553992,"3"
"7499",70,"DY18-05",3,33.2511,0.5451,51.7219,0.8479,"DY18-05 18 2 20BON 1 4185#24#999#999","20BON","BS","2018-05-03 00:54","DY18-05 18 2 20BON 1",2,"GOOD",57.4975,-167.35,61,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","18","Calanus marshallae",999,11.00808,2018,NA,NA,1.28108646212632,0.163979799162647,66.2602258854515,10.0436102656042,4.01744410624166,1.08623321123691,0.132615805876334,0.0530463223505335,"3"
"7500",70,"DY14-06",27,387.234,6.4539,9913.188,165.2198,"DY14-06 87 1 20BON 1 4185#24#999#999","20BON","BS","2014-05-27 03:49","DY14-06 87 1 20BON 1",1,"GOOD",56.9183,-160.8333,60,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","87","Calanus marshallae",999,12.39561,2014,NA,NA,1.28108646212632,0.163979799162647,12699.6509433131,2538.41338417664,1015.36535367066,211.660849055219,34.1054819256162,13.6421927702465,"3"
"7501",70,"DY14-06",27,387.234,6.4539,187111.4,3118.523,"DY14-06 87 1 20BON 1 4185#23#999#999","20BON","BS","2014-05-27 03:49","DY14-06 87 1 20BON 1",1,"GOOD",56.9183,-160.8333,60,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","87","Calanus marshallae",999,12.39561,2014,NA,NA,0.493102857603848,0.0778181501067857,92265.1660302567,20470.9061963557,8188.36247854227,1537.75260280333,275.041901007551,110.01676040302,"3"
"7502",70,"DY14-06",27,387.234,6.4539,58239.97,970.6662,"DY14-06 87 1 20BON 1 4185#22#999#999","20BON","BS","2014-05-27 03:49","DY14-06 87 1 20BON 1",1,"GOOD",56.9183,-160.8333,60,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","87","Calanus marshallae",999,12.39561,2014,NA,NA,0.207782139885689,0.033859585789125,12101.2255934783,2412.66284574192,965.065138296769,201.68710015071,32.4159305830294,12.9663722332118,"3"
"7503",72,"DY17-08",24,72.726,1.173,218.1842,3.5191,"DY17-08 6 2 20BON 1 4185#22#999#999","20BON","BS","2017-09-24 15:49","DY17-08 6 2 20BON 1",2,"GOOD",56.9087,-164.8273,62,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","6","Calanus marshallae",999,13.64,2017,NA,NA,0.207782139885689,0.033859585789125,45.3347799652471,6.73586914180649,2.6943476567226,0.731206128471727,0.0874310204531769,0.0349724081812708,"3"
"7504",59,"5MF05",14,501.065,10.0213,22.005,0.4401,"5MF05 36 2 20BON 1 4185#21#999#999","20BON","BS","2005-05-14 02:58","5MF05 36 2 20BON 1",2,"GOOD",56.81783,-160.2283,50,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","36","Calanus marshallae",999,8.68152,2005,NA,NA,0.075071254822619,0.0105904892293642,1.65194296237173,0.206181642532258,0.0824726570129034,0.0330388592474346,0.00335629802081592,0.00134251920832637,"3"
"7505",72,"DY14-06",26,268.088,4.324,48152.01,776.6454,"DY14-06 80 1 20BON 1 4185#24#999#999","20BON","BS","2014-05-26 16:16","DY14-06 80 1 20BON 1",1,"GOOD",57.0165,-161.4623,62,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","80","Calanus marshallae",999,14.33859,2014,NA,NA,1.28108646212632,0.163979799162647,61686.8881351713,13399.5372242255,5359.81488969022,994.949907812683,173.92489541897,69.5699581675881,"3"
"7506",72,"DY14-06",26,268.088,4.324,94090.15,1517.583,"DY14-06 80 1 20BON 1 4185#23#999#999","20BON","BS","2014-05-26 16:16","DY14-06 80 1 20BON 1",1,"GOOD",57.0165,-161.4623,62,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","80","Calanus marshallae",999,14.33859,2014,NA,NA,0.493102857603848,0.0778181501067857,46396.1218373747,9928.13108275716,3971.25243310286,748.324513951021,128.866308807396,51.5465235229584,"3"
"7507",72,"DY14-06",26,268.088,4.324,32101.34,517.7636,"DY14-06 80 1 20BON 1 4185#22#999#999","20BON","BS","2014-05-26 16:16","DY14-06 80 1 20BON 1",1,"GOOD",57.0165,-161.4623,62,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","80","Calanus marshallae",999,14.33859,2014,NA,NA,0.207782139885689,0.033859585789125,6670.08511839805,1288.79241636718,515.516966546873,107.582028762918,16.7284199806668,6.69136799226673,"3"
"7508",103,"DY16-07",25,99.7332,1.0724,1659.576,17.8449,"DY16-07 74 1 20BON 1 4185#0#2#999","20BON","BS","2016-05-25 23:10","DY16-07 74 1 20BON 1",1,"GOOD",55.8212,-165.3435,93,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","74","Calanus marshallae",999,23.312,2016,NA,NA,1.83955356985089,0.240161339042795,3052.87895523887,566.104850692916,226.441940277167,32.8266494986322,4.79523040427002,1.91809216170801,"3"
"7509",72,"DY17-04",29,21.2768,0.3488,28.3711,0.4651,"DY17-04 20 2 20BON 1 4185#0#2#999","20BON","BS","2017-04-29 04:29","DY17-04 20 2 20BON 1",2,"GOOD",57.5048,-167.3369,61,153,0,4,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","20","Calanus marshallae",999,8.6,2017,NA,NA,1.83955356985089,0.240161339042795,52.1901582855967,7.81213137558389,3.12485255023356,0.855576365337651,0.10315136396051,0.041260545584204,"3"
"7510",72,"DY17-04",29,21.2768,0.3488,14.1886,0.2326,"DY17-04 20 2 20BON 1 4185#0#1#999","20BON","BS","2017-04-29 04:29","DY17-04 20 2 20BON 1",2,"GOOD",57.5048,-167.3369,61,153,0,4,1,1,"MALE","NOT DETERMINED","G",0,"ADULT","20","Calanus marshallae",999,8.6,2017,NA,NA,1.39403719141276,0.238241938468224,19.779436094079,2.81330756317449,1.1253230252698,0.324253050722607,0.0371469063217306,0.0148587625286923,"3"
"7511",70,"DY18-06",27,23.0702,0.3782,55.3758,0.9078,"DY18-06 141 1 20BON 1 4185#24#999#999","20BON","BS","2018-05-27 13:28","DY18-06 141 1 20BON 1",1,"GOOD",57.5483,-169.0227,61,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","141","Calanus marshallae",999,13.21879,2018,NA,NA,1.28108646212632,0.163979799162647,70.9411877094148,10.7918446950962,4.31673787803847,1.16297029031828,0.142495491490114,0.0569981965960456,"6"
"7512",72,"DY17-08",24,72.726,1.173,54.5476,0.8798,"DY17-08 6 2 20BON 1 4185#0#2#999","20BON","BS","2017-09-24 15:49","DY17-08 6 2 20BON 1",2,"GOOD",56.9087,-164.8273,62,153,0,9,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","6","Calanus marshallae",999,13.64,2017,NA,NA,1.83955356985089,0.240161339042795,100.343232306799,15.545728844313,6.21829153772521,1.61843923075482,0.20178226564867,0.0807129062594679,"3"
"7513",99,"4MF07",11,410.3904,4.4128,78.399,0.843,"4MF07 33 1 20BON 1 4185#21#999#999","20BON","BS","2007-05-11 18:19","4MF07 33 1 20BON 1",1,"QUEST",56.76817,-168.744,93,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","33","Calanus marshallae",999,15.18309,2007,NA,NA,0.075071254822619,0.0105904892293642,5.88551130683851,0.785381522648608,0.314152609059443,0.0632850678154678,0.00665262992954358,0.00266105197181743,"3"
"7514",71,"5MF97",21,69.5888,1.1408,0,0,"5MF97 39 2 20BON 1 4185#21#999#999","20BON","BS","1997-04-21 03:49","5MF97 39 2 20BON 1",2,"QUEST",56.94,-163.82,61,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","39","Calanus marshallae",999,10.51879,1997,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"7515",70,"DY18-06",27,23.0702,0.3782,36.9172,0.6052,"DY18-06 141 1 20BON 1 4185#0#2#999","20BON","BS","2018-05-27 13:28","DY18-06 141 1 20BON 1",1,"GOOD",57.5483,-169.0227,61,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","141","Calanus marshallae",999,13.21879,2018,NA,NA,1.83955356985089,0.240161339042795,67.9111670488995,10.3071993279706,4.12287973118824,1.11329782047376,0.136096235224098,0.0544384940896392,"6"
"7516",70,"DY18-06",27,23.0702,0.3782,756.8026,12.4066,"DY18-06 141 1 20BON 1 4185#23#999#999","20BON","BS","2018-05-27 13:28","DY18-06 141 1 20BON 1",1,"GOOD",57.5483,-169.0227,61,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","141","Calanus marshallae",999,13.21879,2018,NA,NA,0.493102857603848,0.0778181501067857,373.181524702022,61.9535041861276,24.7814016744511,6.11772991314791,0.818033920794706,0.327213568317883,"6"
"7517",70,"DY18-06",27,23.0702,0.3782,399.9343,6.5563,"DY18-06 141 1 20BON 1 4185#22#999#999","20BON","BS","2018-05-27 13:28","DY18-06 141 1 20BON 1",1,"GOOD",57.5483,-169.0227,61,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","141","Calanus marshallae",999,13.21879,2018,NA,NA,0.207782139885689,0.033859585789125,83.099204667685,12.7470533861429,5.09882135445715,1.36228204373254,0.168312062360805,0.0673248249443219,"6"
"7518",66,"4MF03",21,39.8147,0.6527,934.3858,15.3178,"4MF03 41 2 60BON 2 4185#0#1#999","60BON","BS","2003-05-21 09:53","4MF03 41 2 60BON 2",2,"QUEST",57.0415,-160.4245,61,333,0,5,2,1,"MALE","NOT DETERMINED","B",0,"ADULT","41","Calanus marshallae",999,137.8791,2003,NA,NA,1.39403719141276,0.238241938468224,1302.56855632796,230.950542520774,92.3802170083097,21.3535828906223,3.04947040994393,1.21978816397757,"3"
"7519",66,"4MF03",21,39.8147,0.6527,1783.823,29.243,"4MF03 41 2 60BON 2 4185#0#2#999","60BON","BS","2003-05-21 09:53","4MF03 41 2 60BON 2",2,"QUEST",57.0415,-160.4245,61,333,0,5,2,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","41","Calanus marshallae",999,137.8791,2003,NA,NA,1.83955356985089,0.240161339042795,3281.43796763213,610.803803299836,244.321521319934,53.7940650431497,8.06505195490726,3.2260207819629,"3"
"7520",66,"4MF03",21,39.8147,0.6527,209.5289,3.4349,"4MF03 41 2 60BON 2 4185#22#999#999","60BON","BS","2003-05-21 09:53","4MF03 41 2 60BON 2",2,"QUEST",57.0415,-160.4245,61,333,0,5,2,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","41","Calanus marshallae",999,137.8791,2003,NA,NA,0.207782139885689,0.033859585789125,43.5363632098945,6.45489299513443,2.58195719805377,0.713710872293352,0.0852303916378381,0.0340921566551353,"3"
"7521",66,"4MF03",21,39.8147,0.6527,155.733,2.553,"4MF03 41 2 60BON 2 4185#23#999#999","60BON","BS","2003-05-21 09:53","4MF03 41 2 60BON 2",2,"QUEST",57.0415,-160.4245,61,333,0,5,2,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","41","Calanus marshallae",999,137.8791,2003,NA,NA,0.493102857603848,0.0778181501067857,76.7923873232201,11.7307820134666,4.69231280538666,1.25889159546263,0.154893217591603,0.0619572870366411,"3"
"7522",66,"4MF03",21,39.8147,0.6527,1047.645,17.1745,"4MF03 41 2 60BON 2 4185#24#999#999","60BON","BS","2003-05-21 09:53","4MF03 41 2 60BON 2",2,"QUEST",57.0415,-160.4245,61,333,0,5,2,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","41","Calanus marshallae",999,137.8791,2003,NA,NA,1.28108646212632,0.163979799162647,1342.12382661433,238.338813094815,95.3355252379262,22.0020194437885,3.14702353589456,1.25880941435782,"3"
"7523",68,"DY15-04",3,169.5542,2.8738,37.0874,0.6286,"DY15-04 47 2 20BON 1 4185#0#2#999","20BON","BS","2015-05-03 13:42","DY15-04 47 2 20BON 1",2,"GOOD",57.93,-169.3283,59,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","47","Calanus marshallae",999,11.135,2015,NA,NA,1.83955356985089,0.240161339042795,68.2242590664881,10.3572258696881,4.14289034787522,1.15634337400827,0.141640906742594,0.0566563626970376,"6"
"7524",68,"DY15-04",3,169.5542,2.8738,15.8946,0.2694,"DY15-04 47 2 20BON 1 4185#23#999#999","20BON","BS","2015-05-03 13:42","DY15-04 47 2 20BON 1",2,"GOOD",57.93,-169.3283,59,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","47","Calanus marshallae",999,11.135,2015,NA,NA,0.493102857603848,0.0778181501067857,7.83767268047013,1.06177165166316,0.424708660665263,0.132841909838477,0.0145203263293978,0.0058081305317591,"6"
"7525",72,"DY17-08",24,72.726,1.173,3109.089,50.1466,"DY17-08 6 2 20BON 1 4185#24#999#999","20BON","BS","2017-09-24 15:49","DY17-08 6 2 20BON 1",2,"GOOD",56.9087,-164.8273,62,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","6","Calanus marshallae",999,13.64,2017,NA,NA,1.28108646212632,0.163979799162647,3983.01182744587,748.993312892918,299.597325157167,64.2421303816639,9.72187147856108,3.88874859142443,"3"
"7526",72,"DY17-08",24,72.726,1.173,109.089,1.7595,"DY17-08 6 2 20BON 1 4185#23#999#999","20BON","BS","2017-09-24 15:49","DY17-08 6 2 20BON 1",2,"GOOD",56.9087,-164.8273,62,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","6","Calanus marshallae",999,13.64,2017,NA,NA,0.493102857603848,0.0778181501067857,53.7920976331462,8.06474146773812,3.22589658709525,0.867614477953971,0.104679672566545,0.0418718690266178,"3"
"7527",72,"DY17-08",24,72.726,1.173,1163.635,18.7683,"DY17-08 6 2 20BON 1 4185#20#999#999","20BON","BS","2017-09-24 15:49","DY17-08 6 2 20BON 1",2,"GOOD",56.9087,-164.8273,62,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","H",20,"C - 1 (COPEPODITE I)","6","Calanus marshallae",999,13.64,2017,NA,NA,0.0282516378511003,0.00311624624807987,32.8745946108651,4.80260299863309,1.92104119945324,0.530235214680805,0.0623373643735844,0.0249349457494338,"3"
"7528",98,"9MF96",5,87.1844,0.9796,0,0,"9MF96 90 1 20BON 1 4185#21#999#999","20BON","BS","1996-08-05 08:09","9MF96 90 1 20BON 1",1,"GOOD",58.17,-171.62,89,153,0,8,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","90","Calanus marshallae",999,15.31183,1996,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"6"
"7529",61,"DY16-09",24,15.8112,0.2928,21.0816,0.3904,"DY16-09 3 2 20BON 1 4185#24#999#999","20BON","BS","2016-08-24 17:26","DY16-09 3 2 20BON 1",2,"GOOD",56.5072,-162.0277,54,153,0,8,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","3","Calanus marshallae",999,10.247,2016,NA,NA,1.28108646212632,0.163979799162647,27.0073523599623,3.9048530285789,1.56194121143156,0.500136154814117,0.0586181777801565,0.0234472711120626,"3"
"7530",68,"DY15-04",3,169.5542,2.8738,365.6053,6.1967,"DY15-04 47 2 20BON 1 4185#22#999#999","20BON","BS","2015-05-03 13:42","DY15-04 47 2 20BON 1",2,"GOOD",57.93,-169.3283,59,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","47","Calanus marshallae",999,11.135,2015,NA,NA,0.207782139885689,0.033859585789125,75.9662515875492,11.5979773854268,4.63919095417072,1.28756358622965,0.158608883683776,0.0634435534735104,"6"
"7531",94,"DY16-07",2,139.468,1.6408,665.516,7.8296,"DY16-07 151 1 20BON 1 4185#23#999#999","20BON","BS","2016-06-02 15:02","DY16-07 151 1 20BON 1",1,"GOOD",58.2893,-171.2563,85,153,0,6,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","151","Calanus marshallae",999,11.58,2016,NA,NA,0.493102857603848,0.0778181501067857,328.167841381083,54.1132539861829,21.6453015944732,3.86079813389509,0.503890719665077,0.201556287866031,"6"
"7532",94,"DY16-07",2,139.468,1.6408,293.607,3.4542,"DY16-07 151 1 20BON 1 4185#0#1#999","20BON","BS","2016-06-02 15:02","DY16-07 151 1 20BON 1",1,"GOOD",58.2893,-171.2563,85,153,0,6,1,1,"MALE","NOT DETERMINED","G",0,"ADULT","151","Calanus marshallae",999,11.58,2016,NA,NA,1.39403719141276,0.238241938468224,409.299077659125,68.2807242754337,27.3122897101735,4.81528326657794,0.635815087061409,0.254326034824563,"6"
"7533",94,"DY16-07",2,139.468,1.6408,508.9205,5.9873,"DY16-07 151 1 20BON 1 4185#0#2#999","20BON","BS","2016-06-02 15:02","DY16-07 151 1 20BON 1",1,"GOOD",58.2893,-171.2563,85,153,0,6,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","151","Calanus marshallae",999,11.58,2016,NA,NA,1.83955356985089,0.240161339042795,936.186522545302,163.129085675661,65.2516342702643,11.0139590887683,1.51902216784825,0.607608867139302,"6"
"7534",94,"DY16-07",2,139.468,1.6408,234.889,2.7634,"DY16-07 151 1 20BON 1 4185#22#999#999","20BON","BS","2016-06-02 15:02","DY16-07 151 1 20BON 1",1,"GOOD",58.2893,-171.2563,85,153,0,6,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","151","Calanus marshallae",999,11.58,2016,NA,NA,0.207782139885689,0.033859585789125,48.8057390556095,7.27979762222107,2.91191904888843,0.574185165360112,0.0677878743683335,0.0271151497473334,"6"
"7535",73,"DY18-05",2,29.0532,0.4686,5206.016,83.968,"DY18-05 7 6 20BON 1 4185#20#999#999","20BON","BS","2018-05-02 04:54","DY18-05 7 6 20BON 1",6,"GOOD",56.8608,-164.067,62,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","H",20,"C - 1 (COPEPODITE I)","7","Calanus marshallae",999,10.67073,2018,NA,NA,0.0282516378511003,0.00311624624807987,147.078478679034,23.2494233448602,9.29976933794408,2.37223352708119,0.301775578651441,0.120710231460577,"3"
"7536",94,"DY16-07",2,139.468,1.6408,1331.032,15.6592,"DY16-07 151 1 20BON 1 4185#24#999#999","20BON","BS","2016-06-02 15:02","DY16-07 151 1 20BON 1",1,"GOOD",58.2893,-171.2563,85,153,0,6,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","151","Calanus marshallae",999,11.58,2016,NA,NA,1.28108646212632,0.163979799162647,1705.16707585692,306.648933554914,122.659573421966,20.0607891277285,2.85544742611428,1.14217897044571,"6"
"7537",73,"DY18-05",2,29.0532,0.4686,11.6188,0.1874,"DY18-05 7 6 20BON 1 4185#24#999#999","20BON","BS","2018-05-02 04:54","DY18-05 7 6 20BON 1",6,"GOOD",56.8608,-164.067,62,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","7","Calanus marshallae",999,10.67073,2018,NA,NA,1.28108646212632,0.163979799162647,14.8846873861533,2.08566418884897,0.834265675539588,0.240075603002473,0.0270717474634325,0.010828698985373,"3"
"7538",67,"6MF06",13,16.0944,0.2874,0,0,"6MF06 23 2 20BON 1 4185#21#999#999","20BON","BS","2006-09-13 23:55","6MF06 23 2 20BON 1",2,"GOOD",56.80383,-161.2222,56,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","23","Calanus marshallae",999,10.43756,2006,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"7539",73,"DY18-05",2,29.0532,0.4686,11.6188,0.1874,"DY18-05 7 6 20BON 1 4185#0#1#999","20BON","BS","2018-05-02 04:54","DY18-05 7 6 20BON 1",6,"GOOD",56.8608,-164.067,62,153,0,5,1,1,"MALE","NOT DETERMINED","G",0,"ADULT","7","Calanus marshallae",999,10.67073,2018,NA,NA,1.39403719141276,0.238241938468224,16.1970393195865,2.27966833612808,0.911867334451232,0.26124256967075,0.0295899051371743,0.0118359620548697,"3"
"7540",73,"DY18-05",2,29.0532,0.4686,34.8626,0.5623,"DY18-05 7 6 20BON 1 4185#0#2#999","20BON","BS","2018-05-02 04:54","DY18-05 7 6 20BON 1",6,"GOOD",56.8608,-164.067,62,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","7","Calanus marshallae",999,10.67073,2018,NA,NA,1.83955356985089,0.240161339042795,64.1316202842838,9.70426840003963,3.88170736001585,1.03438097232716,0.125960595597235,0.0503842382388941,"3"
